customer_id,customer_revenue,customer_profit,customer_cost,transaction_count,customer_profit_margin,country,region,customer_segment,acquisition_channel,subscription_plan
CUST_003633,7826.25,6358.89,1467.3600000000001,14,0.8125079060852899,USA,North America,Core,Paid Search,Business
CUST_003634,156475.33,130533.08,25942.25,15,0.8342086896381686,Canada,North America,Strategic,Organic Search,Enterprise
CUST_003635,1329.91,921.54,408.37,19,0.6929341083231195,USA,North America,At Risk,Referral,Basic
CUST_003636,56827.55,46524.01,10303.539999999999,14,0.8186875907900305,Germany,Europe,Strategic,Referral,Business
CUST_003637,3064.63,2404.58,660.05,13,0.7846232661039015,Australia,APAC,Core,Outbound Sales,Professional
CUST_003638,825.53,544.64,336.98,16,0.6597458602352428,UK,Europe,Core,Referral,Basic
CUST_003639,630.77,288.26,342.51,14,0.45699700366219065,Canada,North America,Low Engagement,Paid Search,Basic
CUST_003640,650.01,331.09,348.13,15,0.5093613944400855,Canada,North America,At Risk,Organic Search,Basic
CUST_003641,1327.26,859.14,514.42,17,0.647303467293522,USA,North America,Core,Organic Search,Basic
CUST_003642,1274.49,872.36,402.13,18,0.684477712653689,USA,North America,At Risk,Content Marketing,Basic
CUST_003643,3323.59,2459.95,1088.9,17,0.7401484539308397,USA,North America,Core,Organic Search,Professional
CUST_003644,202472.29,166795.36,45015.31,17,0.8237935176215964,USA,North America,Strategic,Paid Social,Enterprise
CUST_003645,11688.49,9461.61,2715.61,16,0.8094809509183821,USA,North America,Core,Outbound Sales,Business
CUST_003646,25430.59,21185.21,4245.38,18,0.8330601059590045,UK,Europe,Champion,Content Marketing,Business
CUST_003647,902.29,573.65,328.64,18,0.6357712043799665,UK,Europe,Core,Paid Search,Basic
CUST_003648,3988.52,3190.17,798.35,14,0.7998380351609118,USA,North America,Core,Paid Search,Professional
CUST_003649,2638.45,2092.47,545.98,13,0.7930678997138472,USA,North America,New / Onboarding,Organic Search,Professional
CUST_003650,119570.61,99899.48,19671.13,17,0.8354852417328974,USA,North America,Core,Organic Search,Enterprise
CUST_003651,2310.68,1746.77,563.91,16,0.7559549569823603,USA,North America,Low Engagement,Paid Social,Professional
CUST_003652,969.45,618.69,350.76,14,0.638186600649853,USA,North America,Low Engagement,Referral,Basic
CUST_003653,814.65,549.71,264.94,12,0.6747805806174432,USA,North America,Low Engagement,Partnership,Basic
CUST_003654,10675.67,8928.85,1746.82,15,0.8363737357936317,USA,North America,Core,Paid Search,Business
CUST_003655,7667.4,6257.87,1833.59,14,0.8161658450061299,USA,North America,Core,Referral,Professional
CUST_003656,675.22,351.6,352.62,17,0.5207191730102781,USA,North America,Core,Organic Search,Basic
CUST_003657,22436.44,19154.36,3282.08,18,0.8537165432662224,USA,North America,Champion,Outbound Sales,Enterprise
CUST_003658,22168.579999999998,17892.8,4275.78,13,0.8071243173897471,USA,North America,Core,Outbound Sales,Business
CUST_003659,4256.38,3374.66,1206.25,14,0.792847443132427,USA,North America,Core,Referral,Professional
CUST_003660,7370.39,6070.23,1300.16,17,0.8235968517269777,USA,North America,Champion,Paid Search,Professional
CUST_003661,2752.79,2095.91,656.88,18,0.7613766397000861,India,APAC,Core,Content Marketing,Professional
CUST_003662,19913.02,16170.89,5049.24,17,0.812076219478512,Australia,APAC,Core,Outbound Sales,Business
CUST_003663,174449.35,143705.72,38507.36,17,0.8237675864083185,USA,North America,Strategic,Organic Search,Enterprise
CUST_003664,11131.9,9120.32,2313.25,23,0.8192958973760095,USA,North America,Champion,Paid Social,Business
CUST_003665,27661.63,23269.64,4391.99,16,0.8412244686954455,USA,North America,Core,Organic Search,Business
CUST_003666,1573.64,1061.48,512.16,23,0.6745380137769756,USA,North America,Core,Organic Search,Basic
CUST_003667,535.88,278.34000000000003,257.53999999999996,13,0.5194073299992537,USA,North America,Low Engagement,Organic Search,Basic
CUST_003668,521.4,304.63,216.77,12,0.5842539317222861,UK,Europe,Low Engagement,Partnership,Basic
CUST_003669,878.13,548.9300000000001,329.2,13,0.6251124548757019,USA,North America,Low Engagement,Paid Search,Basic
CUST_003670,2291.93,1676.3899999999999,615.54,17,0.7314315882247713,India,APAC,Core,Paid Search,Professional
CUST_003671,33269.15,28160.78,5108.37,23,0.8464532457246428,Other,LATAM,Champion,Organic Search,Business
CUST_003672,1192.03,811.76,380.27,20,0.6809895724100904,Australia,APAC,Core,Organic Search,Basic
CUST_003673,302673.28,263754.01,38919.27,17,0.8714149131366997,Germany,Europe,Strategic,Outbound Sales,Enterprise
CUST_003674,12112.26,10115.43,1996.83,19,0.8351397674752689,USA,North America,Champion,Partnership,Business
CUST_003675,4380.86,3410.64,970.22,15,0.7785320690458039,Australia,APAC,Core,Paid Social,Professional
CUST_003676,414.76,190.86,223.9,16,0.46016973671520883,USA,North America,Low Engagement,Organic Search,Basic
CUST_003677,2821.82,2212.2799999999997,777.6800000000001,16,0.7839904742329418,Other,LATAM,Core,Outbound Sales,Professional
CUST_003678,13114.78,10830.44,2805.52,16,0.8258194190066475,Australia,APAC,Core,Content Marketing,Professional
CUST_003679,2983.7,2266.66,873.4399999999999,19,0.7596809330696785,USA,North America,Core,Referral,Professional
CUST_003680,250083.32,203830.61000000002,65194.12,14,0.8150507998694195,Germany,Europe,Strategic,Organic Search,Enterprise
CUST_003681,171218.41999999998,143234.41999999998,27984.0,16,0.8365596411881385,USA,North America,Strategic,Referral,Enterprise
CUST_003682,1028.33,668.27,360.06,13,0.6498594809059349,USA,North America,Low Engagement,Organic Search,Basic
CUST_003683,2244.54,1753.45,491.09000000000003,15,0.7812068397088046,India,APAC,Low Engagement,Organic Search,Professional
CUST_003684,1003.5699999999999,658.5600000000001,345.01,17,0.6562173042239207,USA,North America,Core,Paid Social,Basic
CUST_003685,685.27,349.22,336.05,15,0.5096093510587069,Australia,APAC,Low Engagement,Paid Search,Basic
CUST_003686,837.7,414.08,423.62,19,0.49430583741196127,USA,North America,New / Onboarding,Content Marketing,Basic
CUST_003687,11552.62,9514.82,2037.8,19,0.823607112499156,USA,North America,Champion,Outbound Sales,Business
CUST_003688,808.58,460.45,348.13,19,0.56945509411561,Germany,Europe,Core,Paid Search,Basic
CUST_003689,21975.98,18077.22,3898.76,19,0.822589936831031,India,APAC,Champion,Content Marketing,Business
CUST_003690,3181.95,2510.9700000000003,806.01,15,0.789129307500118,USA,North America,New / Onboarding,Paid Search,Professional
CUST_003691,5083.91,3873.3599999999997,1210.55,11,0.7618860286669118,USA,North America,Core,Referral,Business
CUST_003692,8714.77,7191.14,1523.6299999999999,12,0.8251669292477024,UK,Europe,Core,Referral,Business
CUST_003693,126394.2,103952.69,22441.51,14,0.8224482610752709,Canada,North America,Strategic,Referral,Enterprise
CUST_003694,10146.54,8282.89,1863.65,17,0.816326550725666,UK,Europe,Core,Paid Search,Business
CUST_003695,2468.59,1891.07,577.52,15,0.7660526859462283,Germany,Europe,Low Engagement,Content Marketing,Professional
CUST_003696,18312.760000000002,14572.939999999999,3739.8199999999997,11,0.7957806469368898,Germany,Europe,Core,Paid Search,Business
CUST_003697,17991.92,14490.73,3501.19,18,0.8054020916055652,USA,North America,Core,Partnership,Business
CUST_003698,28439.51,23648.55,4790.96,17,0.8315385883934006,USA,North America,Champion,Outbound Sales,Business
CUST_003699,922.59,506.18,416.41,19,0.5486510801114254,USA,North America,Core,Outbound Sales,Basic
CUST_003700,7957.44,6412.39,1545.05,14,0.8058357964370452,UK,Europe,Core,Paid Social,Professional
CUST_003701,5407.85,4464.88,942.97,11,0.8256294090997346,India,APAC,Core,Partnership,Business
CUST_003702,199022.74,163698.78,35323.96,15,0.8225129450031691,Canada,North America,Strategic,Organic Search,Enterprise
CUST_003703,532.67,243.85999999999999,322.65000000000003,14,0.4578068973285524,UK,Europe,New / Onboarding,Outbound Sales,Basic
CUST_003704,292965.79,239174.68,65400.23,18,0.8163911561141661,Australia,APAC,Strategic,Partnership,Enterprise
CUST_003705,329205.66,270310.02,71441.37,19,0.8210977296076867,USA,North America,Strategic,Paid Social,Enterprise
CUST_003706,1983.57,1459.05,692.66,15,0.735567688561533,USA,North America,At Risk,Paid Search,Professional
CUST_003707,135859.92,110012.18,25847.739999999998,12,0.8097471277769042,USA,North America,Strategic,Paid Social,Enterprise
CUST_003708,1110.53,758.9799999999999,351.55,18,0.6834394388265062,Other,MEA,Core,Organic Search,Basic
CUST_003709,813.24,487.18,326.06,15,0.5990605479317299,India,APAC,New / Onboarding,Referral,Basic
CUST_003710,10021.12,8091.28,2303.83,21,0.8074227232085834,Australia,APAC,Champion,Content Marketing,Business
CUST_003711,192771.1,151601.97,41169.13,17,0.7864351554771436,USA,North America,Strategic,Partnership,Enterprise
CUST_003712,10774.88,8893.96,1880.9199999999998,16,0.8254347148181697,UK,Europe,Core,Referral,Business
CUST_003713,1294.72,823.8199999999999,619.82,16,0.6362920168067226,USA,North America,Core,Content Marketing,Basic
CUST_003714,1664.88,1201.35,463.53,16,0.7215835375522559,Australia,APAC,Core,Referral,Basic
CUST_003715,175304.98,143004.54,55287.56,14,0.8157471624593894,USA,North America,Strategic,Paid Search,Enterprise
CUST_003716,18515.39,15515.04,4234.429999999999,13,0.8379537239021161,USA,North America,Core,Partnership,Business
CUST_003717,497.6,254.67,242.93,16,0.5117966237942122,USA,North America,Core,Referral,Basic
CUST_003718,2895.47,2169.25,726.22,23,0.7491875239598408,Canada,North America,Core,Content Marketing,Professional
CUST_003719,1134.22,700.1700000000001,434.05,20,0.6173141013207315,Australia,APAC,Core,Outbound Sales,Basic
CUST_003720,1986.8600000000001,1541.68,445.18,20,0.7759379120823813,USA,North America,Core,Content Marketing,Basic
CUST_003721,2084.67,1497.24,587.43,16,0.7182143936450374,Germany,Europe,New / Onboarding,Organic Search,Professional
CUST_003722,838.26,566.12,272.14,12,0.6753513229785508,Germany,Europe,New / Onboarding,Paid Search,Basic
CUST_003723,13897.94,11751.869999999999,2146.07,12,0.8455835900860127,Australia,APAC,Core,Referral,Business
CUST_003724,585.0699999999999,310.32,358.84000000000003,14,0.5303980720255697,Australia,APAC,Low Engagement,Paid Search,Basic
CUST_003725,17037.489999999998,14235.25,2802.2400000000002,17,0.8355250685400256,USA,North America,Core,Referral,Business
CUST_003726,3182.43,2327.52,854.91,22,0.7313656545469971,India,APAC,Core,Partnership,Professional
CUST_003727,4844.32,3984.7000000000003,1005.66,16,0.8225509462628399,USA,North America,Core,Referral,Business
CUST_003728,929.1,550.25,378.85,18,0.5922398019588849,USA,North America,Core,Paid Social,Basic
CUST_003729,970.8100000000001,647.7,323.11,13,0.6671748333865535,Canada,North America,Low Engagement,Partnership,Basic
CUST_003730,134527.67,118067.91,21823.04,21,0.8776477731309849,USA,North America,Champion,Outbound Sales,Enterprise
CUST_003731,5492.62,4301.16,1348.33,25,0.7830798416784703,Other,LATAM,New / Onboarding,Partnership,Professional
CUST_003732,1726.0500000000002,1280.16,551.29,14,0.741670287650995,UK,Europe,Low Engagement,Outbound Sales,Professional
CUST_003733,28708.27,24304.12,5852.52,18,0.8465895019100768,USA,North America,Champion,Content Marketing,Business
CUST_003734,24948.47,20708.87,4239.6,18,0.8300657314857384,Other,MEA,Core,Organic Search,Business
CUST_003735,16753.88,13289.13,3464.75,17,0.7931971579120776,UK,Europe,Core,Content Marketing,Business
CUST_003736,238453.22999999998,186834.82,51618.41,19,0.7835281577020367,UK,Europe,Strategic,Paid Search,Enterprise
CUST_003737,149697.69,124654.65,31964.95,23,0.8327092422067435,USA,North America,Champion,Referral,Enterprise
CUST_003738,59968.29,49767.63,10200.66,23,0.8298991016752353,Germany,Europe,Champion,Content Marketing,Enterprise
CUST_003739,29092.13,24230.07,4862.06,15,0.8328737015818367,USA,North America,Core,Referral,Business
CUST_003740,1035.68,679.99,402.54999999999995,14,0.6565638034914258,USA,North America,Low Engagement,Organic Search,Basic
CUST_003741,1195.74,844.3299999999999,351.40999999999997,18,0.70611504173148,UK,Europe,New / Onboarding,Paid Social,Basic
CUST_003742,824.02,477.11,346.90999999999997,17,0.5790029368219218,India,APAC,New / Onboarding,Outbound Sales,Basic
CUST_003743,654.54,329.01,341.26,18,0.5026583554862958,USA,North America,Core,Paid Social,Basic
CUST_003744,700.71,458.83000000000004,241.88,16,0.6548072669149863,USA,North America,Core,Outbound Sales,Basic
CUST_003745,2036.63,1620.17,416.46,13,0.7955151402071068,Australia,APAC,Low Engagement,Outbound Sales,Professional
CUST_003746,711.27,400.27,340.98,16,0.5627539471649303,Germany,Europe,Core,Content Marketing,Basic
CUST_003747,32548.35,27447.7,5100.65,19,0.8432900592503153,UK,Europe,Champion,Paid Search,Business
CUST_003748,57187.33,46900.33,10287.0,16,0.8201174980542019,Germany,Europe,Strategic,Paid Social,Business
CUST_003749,1760.96,1215.07,669.66,19,0.6900043158277303,USA,North America,Core,Paid Search,Basic
CUST_003750,18402.35,15405.51,4726.02,11,0.8371490597668233,USA,North America,Core,Referral,Business
CUST_003751,1304.6,878.94,462.86,17,0.6737237467422966,USA,North America,New / Onboarding,Organic Search,Basic
CUST_003752,15764.08,13203.1,2560.98,13,0.8375433263469864,USA,North America,Strategic,Paid Search,Professional
CUST_003753,11885.58,9505.51,3469.84,20,0.7997514635381698,USA,North America,Champion,Content Marketing,Business
CUST_003754,837.99,513.74,324.25,17,0.6130622083795749,USA,North America,Core,Referral,Basic
CUST_003755,2683.02,2094.74,588.28,17,0.7807396143152119,USA,North America,Core,Organic Search,Professional
CUST_003756,8478.26,7003.62,1799.3400000000001,23,0.8260680847249318,Australia,APAC,Champion,Referral,Business
CUST_003757,1404.28,936.9300000000001,502.67,23,0.6671960007975618,Australia,APAC,Core,Partnership,Basic
CUST_003758,1000.11,633.96,366.15,19,0.6338902720700723,UK,Europe,Core,Referral,Basic
CUST_003759,872.02,569.84,302.18,17,0.6534712506593886,USA,North America,New / Onboarding,Referral,Basic
CUST_003760,1843.8600000000001,1430.1599999999999,598.02,15,0.775633724903192,UK,Europe,Low Engagement,Partnership,Professional
CUST_003761,2375.2,1848.76,526.44,14,0.7783597170764568,Other,LATAM,Low Engagement,Organic Search,Professional
CUST_003762,52573.36,44701.1,7872.26,17,0.8502614251780749,Canada,North America,Strategic,Paid Social,Business
CUST_003763,845.11,460.28999999999996,384.82,16,0.544650992178533,Australia,APAC,Core,Partnership,Basic
CUST_003764,788.2,433.58,446.15999999999997,16,0.5500888099467139,USA,North America,At Risk,Referral,Basic
CUST_003765,10103.17,8306.31,1796.86,18,0.822148889902872,USA,North America,Champion,Content Marketing,Business
CUST_003766,26867.12,21890.83,6790.51,17,0.8147814131175951,USA,North America,Core,Paid Social,Business
CUST_003767,5236.85,4235.72,1625.67,17,0.8088297354325596,UK,Europe,Core,Organic Search,Professional
CUST_003768,19449.93,16221.58,3228.35,16,0.8340173974919189,Australia,APAC,Core,Organic Search,Business
CUST_003769,6377.93,5199.61,1178.32,18,0.8152504025600782,Germany,Europe,Core,Paid Social,Business
CUST_003770,6287.0599999999995,4901.6,1745.1699999999998,17,0.7796330876435091,Australia,APAC,At Risk,Paid Social,Business
CUST_003771,1939.8700000000001,1471.17,468.7,24,0.7583858712181744,India,APAC,At Risk,Paid Search,Basic
CUST_003772,6464.2,5386.25,1334.9,19,0.8332430927260914,USA,North America,Core,Referral,Professional
CUST_003773,3021.33,2404.58,616.75,15,0.7958680448676576,India,APAC,Core,Paid Search,Professional
CUST_003774,6224.52,4962.67,1261.85,21,0.7972775410794728,Australia,APAC,Core,Paid Search,Professional
CUST_003775,4975.88,4372.41,603.47,14,0.8787209498621349,USA,North America,At Risk,Referral,Professional
CUST_003776,35334.97,29956.94,5378.03,16,0.8477986538548072,Australia,APAC,Core,Content Marketing,Business
CUST_003777,651.6700000000001,343.73,307.94,15,0.5274602175947949,UK,Europe,Low Engagement,Paid Search,Basic
CUST_003778,6905.86,5594.51,1311.35,23,0.8101105437990345,USA,North America,Champion,Organic Search,Professional
CUST_003779,12147.32,10014.94,2692.2000000000003,21,0.8244567526005737,USA,North America,Champion,Referral,Business
CUST_003780,1033.46,724.88,389.21,15,0.7014107948057979,UK,Europe,Low Engagement,Organic Search,Basic
CUST_003781,3834.15,3049.14,785.01,22,0.7952584014709909,USA,North America,At Risk,Paid Search,Professional
CUST_003782,19020.29,14958.56,4061.73,19,0.7864527827914295,USA,North America,Core,Content Marketing,Business
CUST_003783,53147.56,44429.74,8717.82,13,0.835969515815966,India,APAC,Core,Outbound Sales,Enterprise
CUST_003784,2771.0,2149.22,621.78,14,0.7756116925297726,Canada,North America,New / Onboarding,Partnership,Professional
CUST_003785,53594.72,43801.99,9792.73,19,0.8172818143279785,USA,North America,Strategic,Organic Search,Business
CUST_003786,7088.07,5774.4,1313.67,13,0.8146646407273066,UK,Europe,Core,Paid Search,Business
CUST_003787,15607.9,13282.5,2325.4,18,0.8510113468179576,India,APAC,Champion,Referral,Business
CUST_003788,1553.35,1075.51,559.76,15,0.6923809830366627,USA,North America,Low Engagement,Partnership,Professional
CUST_003789,11979.69,9582.02,3405.53,17,0.7998554219683481,USA,North America,Core,Partnership,Business
CUST_003790,905.16,456.73,448.43,21,0.504584824782359,Germany,Europe,Core,Organic Search,Basic
CUST_003791,4622.96,3694.65,928.31,18,0.7991957533701352,USA,North America,Core,Paid Social,Professional
CUST_003792,1672.45,1189.17,483.28000000000003,17,0.7110347095578343,Canada,North America,Core,Organic Search,Basic
CUST_003793,19323.16,15432.58,5101.849999999999,16,0.7986571554549049,UK,Europe,Core,Content Marketing,Business
CUST_003794,830.99,462.9,368.09,19,0.5570464145176235,UK,Europe,Core,Referral,Basic
CUST_003795,3256.58,2407.12,1052.6599999999999,20,0.7391558014849935,Germany,Europe,Core,Paid Social,Basic
CUST_003796,2592.17,1982.75,609.42,16,0.7648996786476195,Other,MEA,Core,Content Marketing,Professional
CUST_003797,861.6700000000001,615.44,246.23,11,0.7142409507119896,Germany,Europe,Low Engagement,Content Marketing,Basic
CUST_003798,6345.32,5049.56,1908.02,16,0.7957928047758034,USA,North America,Core,Referral,Professional
CUST_003799,1789.89,1252.45,692.57,18,0.6997357379503768,USA,North America,Core,Partnership,Basic
CUST_003800,545.54,329.88,215.66,11,0.6046852659749973,USA,North America,Low Engagement,Paid Search,Basic
CUST_003801,4555.07,3584.25,970.8199999999999,19,0.7868704542410985,Australia,APAC,Core,Paid Search,Professional
CUST_003802,880.17,550.67,329.5,17,0.6256405012668007,UK,Europe,New / Onboarding,Referral,Basic
CUST_003803,4008.27,3113.81,1098.45,17,0.7768463701297568,India,APAC,Core,Outbound Sales,Professional
CUST_003804,608.15,421.44,186.71,12,0.692986927567212,USA,North America,Low Engagement,Referral,Basic
CUST_003805,3272.72,2653.92,618.8,17,0.8109218020484491,USA,North America,Low Engagement,Paid Social,Basic
CUST_003806,3148.49,2459.3,861.37,16,0.7811045929953725,USA,North America,Core,Partnership,Professional
CUST_003807,450.61,190.53,280.65,12,0.4228268347351368,Germany,Europe,Low Engagement,Outbound Sales,Basic
CUST_003808,1419.45,1053.79,447.01,12,0.7423931804572192,UK,Europe,Low Engagement,Outbound Sales,Professional
CUST_003809,840.16,476.56,402.76,18,0.5672252904208722,USA,North America,Core,Paid Search,Basic
CUST_003810,1150.2,752.94,496.71,16,0.6546165884194053,Germany,Europe,At Risk,Content Marketing,Basic
CUST_003811,12661.880000000001,10432.32,2229.56,18,0.8239155638815088,USA,North America,Champion,Organic Search,Business
CUST_003812,4918.7300000000005,3940.71,978.02,17,0.8011641216330231,USA,North America,Core,Paid Social,Professional
CUST_003813,8732.65,7039.25,1693.3999999999999,20,0.8060840638294218,USA,North America,Champion,Content Marketing,Professional
CUST_003814,1835.75,1268.86,618.08,15,0.6911943347405692,Other,LATAM,Low Engagement,Partnership,Professional
CUST_003815,221484.23,187295.52,34188.71,19,0.8456381747811119,Other,LATAM,Strategic,Partnership,Enterprise
CUST_003816,863.89,514.88,349.01,17,0.5960018057854588,USA,North America,Core,Organic Search,Basic
CUST_003817,948.37,539.45,408.92,16,0.5688180773326866,USA,North America,New / Onboarding,Referral,Basic
CUST_003818,1857.96,1442.52,415.44,10,0.7763999224956404,Canada,North America,Low Engagement,Content Marketing,Professional
CUST_003819,7527.0599999999995,6022.77,1761.32,20,0.8001490621836416,Australia,APAC,Champion,Paid Search,Professional
CUST_003820,2741.15,2150.5,657.65,19,0.7845247432646881,USA,North America,Core,Paid Search,Professional
CUST_003821,5950.43,4842.43,1108.0,15,0.8137949694391834,Canada,North America,Core,Paid Social,Professional
CUST_003822,2780.37,2203.52,738.83,15,0.7925276132313326,Australia,APAC,Core,Paid Search,Basic
CUST_003823,6162.4,5105.37,1057.03,14,0.8284710502401662,Other,LATAM,Core,Referral,Professional
CUST_003824,7726.25,6640.83,1085.42,17,0.8595152887882219,Australia,APAC,Core,Paid Search,Business
CUST_003825,9254.94,7610.81,1644.1299999999999,15,0.8223510903366202,USA,North America,Core,Referral,Professional
CUST_003826,8622.24,6944.87,1677.37,21,0.8054600660617195,Australia,APAC,Champion,Paid Social,Professional
CUST_003827,1332.22,803.83,528.39,22,0.6033763192265542,USA,North America,Core,Referral,Basic
CUST_003828,17350.92,14006.630000000001,5824.94,13,0.8072557535854008,UK,Europe,Core,Paid Search,Business
CUST_003829,18071.510000000002,15067.39,3004.12,17,0.8337648597156517,UK,Europe,Strategic,Referral,Professional
CUST_003830,4165.03,3277.78,887.25,14,0.7869763243001852,Germany,Europe,Core,Partnership,Professional
CUST_003831,2661.4,1951.11,710.29,16,0.733114150447133,USA,North America,New / Onboarding,Partnership,Professional
CUST_003832,5119.31,4117.39,1001.92,20,0.8042861244972467,India,APAC,Core,Outbound Sales,Professional
CUST_003833,1174.8600000000001,873.0899999999999,301.77,17,0.7431438639497471,Australia,APAC,Core,Content Marketing,Basic
CUST_003834,976.82,600.52,419.27,17,0.6147703773469011,USA,North America,Core,Outbound Sales,Basic
CUST_003835,7128.94,5613.73,1999.06,13,0.7874564802060334,USA,North America,Core,Content Marketing,Business
CUST_003836,1010.68,604.08,470.02,16,0.5976966003087031,USA,North America,New / Onboarding,Organic Search,Basic
CUST_003837,4008.65,3023.58,985.0699999999999,17,0.7542639043069362,Germany,Europe,Core,Referral,Professional
CUST_003838,15462.94,13488.460000000001,1974.48,15,0.8723088882191873,USA,North America,Core,Paid Search,Professional
CUST_003839,4083.39,3208.28,1025.57,19,0.7856903210322796,USA,North America,Core,Outbound Sales,Professional
CUST_003840,177478.07,143706.24,33771.83,17,0.8097126591471272,USA,North America,Strategic,Outbound Sales,Enterprise
CUST_003841,451.8,118.46,364.36,17,0.2621956617972554,UK,Europe,Core,Organic Search,Basic
CUST_003842,7662.57,6166.73,2086.59,15,0.8047861226716363,UK,Europe,Core,Referral,Professional
CUST_003843,7277.23,5907.28,1369.95,16,0.8117484262555945,USA,North America,Core,Outbound Sales,Professional
CUST_003844,1563.46,1115.5900000000001,447.87,12,0.7135392015145895,Other,LATAM,Low Engagement,Referral,Professional
CUST_003845,782.97,415.88,367.09,18,0.531157004738368,India,APAC,Core,Paid Social,Basic
CUST_003846,4991.84,3791.25,1302.23,26,0.7594894868425269,USA,North America,New / Onboarding,Organic Search,Professional
CUST_003847,58710.96,49161.75,9549.21,12,0.837352174108548,UK,Europe,Core,Partnership,Enterprise
CUST_003848,30064.47,26225.42,3839.0499999999997,16,0.872306080898815,UK,Europe,Core,Organic Search,Business
CUST_003849,362.65,170.77,191.88000000000002,10,0.4708948021508342,Germany,Europe,Low Engagement,Referral,Basic
CUST_003850,5068.84,4068.59,1000.25,10,0.8026668823636177,UK,Europe,Core,Content Marketing,Business
CUST_003851,735.06,382.77,413.14,17,0.5207330013876419,UK,Europe,Core,Paid Social,Basic
CUST_003852,1341.73,822.7,610.35,18,0.6131636022150507,USA,North America,Core,Outbound Sales,Basic
CUST_003853,266867.06,220128.29,46738.77,15,0.82486122491101,Germany,Europe,Strategic,Outbound Sales,Enterprise
CUST_003854,2417.13,1731.55,685.58,18,0.7163661036022059,UK,Europe,Core,Organic Search,Professional
CUST_003855,45620.62,37670.14,7950.4800000000005,19,0.8257261738222759,Germany,Europe,Strategic,Content Marketing,Business
CUST_003856,15248.39,12293.11,2955.2799999999997,15,0.8061906863609863,USA,North America,Core,Organic Search,Business
CUST_003857,211520.4,179897.62,31622.780000000002,17,0.8504977297698,India,APAC,Strategic,Paid Search,Enterprise
CUST_003858,6162.42,5123.23,1039.19,16,0.8313665735214412,Germany,Europe,Core,Outbound Sales,Business
CUST_003859,1031.9,712.88,319.02,15,0.6908421358658784,Germany,Europe,New / Onboarding,Partnership,Basic
CUST_003860,3802.39,2930.86,871.53,19,0.7707941584108943,USA,North America,New / Onboarding,Paid Search,Professional
CUST_003861,10285.92,8381.71,2452.47,15,0.8148721747787265,USA,North America,Core,Organic Search,Professional
CUST_003862,3941.3,3077.96,1042.53,15,0.7809504478217847,Other,MEA,Core,Paid Social,Professional
CUST_003863,2378.89,1827.96,550.93,19,0.7684087956988344,Other,LATAM,Core,Content Marketing,Professional
CUST_003864,32244.21,26457.13,5787.08,21,0.82052343661079,USA,North America,Champion,Organic Search,Business
CUST_003865,883.77,508.24,375.53000000000003,18,0.5750817520395578,UK,Europe,Core,Outbound Sales,Basic
CUST_003866,1509.23,1189.74,319.49,11,0.788309270290148,USA,North America,Low Engagement,Paid Search,Professional
CUST_003867,1398.52,939.56,520.71,18,0.6718245001859108,USA,North America,Core,Referral,Basic
CUST_003868,483.15,290.89,192.26,11,0.6020697505950533,USA,North America,Low Engagement,Referral,Basic
CUST_003869,1885.77,1408.65,553.87,18,0.7469892934981467,USA,North America,Core,Paid Search,Professional
CUST_003870,645.22,415.46,229.76,11,0.6439044046991723,Canada,North America,At Risk,Organic Search,Basic
CUST_003871,28666.18,22728.06,6830.19,24,0.7928527623841056,USA,North America,Champion,Organic Search,Business
CUST_003872,19434.329999999998,16071.54,3362.79,13,0.8269665072065774,Other,MEA,Core,Referral,Business
CUST_003873,1901.94,1465.34,483.6,16,0.7704449141402988,UK,Europe,Core,Content Marketing,Basic
CUST_003874,21002.94,17710.81,3292.13,17,0.8432538492230136,USA,North America,Champion,Content Marketing,Business
CUST_003875,918.14,590.59,327.55,16,0.6432461280414752,India,APAC,Low Engagement,Organic Search,Basic
CUST_003876,819.6899999999999,513.1,339.42,17,0.6259683538898853,Canada,North America,At Risk,Outbound Sales,Basic
CUST_003877,46199.94,38598.53,7601.41,21,0.8354671023382281,USA,North America,Champion,Paid Search,Business
CUST_003878,855.22,534.34,320.88,12,0.62479829751409,UK,Europe,Low Engagement,Content Marketing,Basic
CUST_003879,4279.96,3316.61,963.35,12,0.7749161207114086,UK,Europe,Core,Partnership,Business
CUST_003880,3798.35,3052.84,745.51,12,0.8037279344978742,Germany,Europe,Core,Content Marketing,Professional
CUST_003881,11942.52,9413.56,2528.96,19,0.788238998134397,Australia,APAC,Champion,Paid Social,Business
CUST_003882,5386.01,4319.67,1491.57,16,0.8020167062445113,USA,North America,Core,Partnership,Professional
CUST_003883,10778.7,8480.49,3526.4900000000002,13,0.7867822650226836,UK,Europe,Core,Partnership,Business
CUST_003884,1581.89,1173.54,408.35,11,0.7418594213251237,UK,Europe,New / Onboarding,Paid Social,Professional
CUST_003885,143217.36000000002,119823.14,23394.22,18,0.8366523443805973,UK,Europe,Champion,Content Marketing,Enterprise
CUST_003886,1767.38,1374.59,392.78999999999996,11,0.7777557740836718,USA,North America,New / Onboarding,Paid Search,Professional
CUST_003887,1839.46,1340.99,498.46999999999997,14,0.7290128624705077,India,APAC,Low Engagement,Content Marketing,Professional
CUST_003888,5417.91,4325.36,1092.55,11,0.7983447491744972,Australia,APAC,Core,Outbound Sales,Business
CUST_003889,3222.27,2646.38,575.89,17,0.8212781672547614,UK,Europe,Core,Referral,Professional
