customer_id,activity_month,monthly_net_revenue,monthly_transactions,cohort_month,cohort_index
CUST_006279,2024-06-01,53.68,1,2023-01-01,18
CUST_006279,2024-08-01,75.68,1,2023-01-01,20
CUST_006279,2024-09-01,84.42,1,2023-01-01,21
CUST_006279,2024-10-01,91.65,1,2023-01-01,22
CUST_006279,2024-11-01,69.07,1,2023-01-01,23
CUST_006280,2024-08-01,119112.16,9,2024-08-01,1
CUST_006280,2024-09-01,65651.29,5,2024-08-01,2
CUST_006281,2024-01-01,262.27,2,2024-01-01,1
CUST_006281,2024-02-01,146.52,1,2024-01-01,2
CUST_006281,2024-03-01,367.16,2,2024-01-01,3
CUST_006281,2024-04-01,169.14,1,2024-01-01,4
CUST_006281,2024-05-01,342.39,2,2024-01-01,5
CUST_006281,2024-06-01,441.83000000000004,2,2024-01-01,6
CUST_006281,2024-07-01,225.46,1,2024-01-01,7
CUST_006281,2024-08-01,385.44,2,2024-01-01,8
CUST_006281,2024-09-01,365.26,2,2024-01-01,9
CUST_006281,2024-10-01,198.08,1,2024-01-01,10
CUST_006281,2024-11-01,476.3,2,2024-01-01,11
CUST_006281,2024-12-01,227.0,1,2024-01-01,12
CUST_006282,2024-06-01,1605.96,2,2024-06-01,1
CUST_006282,2024-07-01,2609.3999999999996,3,2024-06-01,2
CUST_006282,2024-08-01,2757.94,3,2024-06-01,3
CUST_006282,2024-09-01,1652.8899999999999,2,2024-06-01,4
CUST_006282,2024-10-01,3255.46,3,2024-06-01,5
CUST_006282,2024-11-01,2923.5699999999997,3,2024-06-01,6
CUST_006282,2024-12-01,2245.2200000000003,2,2024-06-01,7
CUST_006283,2024-05-01,58.73,1,2024-05-01,1
CUST_006283,2024-06-01,125.83,2,2024-05-01,2
CUST_006283,2024-07-01,77.27,1,2024-05-01,3
CUST_006283,2024-08-01,57.43,1,2024-05-01,4
CUST_006283,2024-09-01,62.5,1,2024-05-01,5
CUST_006283,2024-10-01,72.38,1,2024-05-01,6
CUST_006283,2024-11-01,94.76,1,2024-05-01,7
CUST_006283,2024-12-01,80.82,1,2024-05-01,8
CUST_006284,2023-02-01,176.82,2,2023-02-01,1
CUST_006284,2023-03-01,98.3,1,2023-02-01,2
CUST_006284,2023-04-01,73.88,1,2023-02-01,3
CUST_006284,2023-05-01,102.77,1,2023-02-01,4
CUST_006284,2023-06-01,103.4,1,2023-02-01,5
CUST_006284,2023-07-01,216.3,2,2023-02-01,6
CUST_006284,2023-08-01,109.85,1,2023-02-01,7
CUST_006284,2023-09-01,111.51,1,2023-02-01,8
CUST_006284,2023-10-01,276.01,2,2023-02-01,9
CUST_006284,2023-11-01,133.46,1,2023-02-01,10
CUST_006284,2023-12-01,179.25,1,2023-02-01,11
CUST_006284,2024-01-01,136.07,1,2023-02-01,12
CUST_006284,2024-02-01,135.37,1,2023-02-01,13
CUST_006284,2024-03-01,117.98,1,2023-02-01,14
CUST_006284,2024-04-01,257.73,2,2023-02-01,15
CUST_006285,2024-02-01,348.13,2,2024-01-01,2
CUST_006285,2024-03-01,152.71,1,2024-01-01,3
CUST_006285,2024-04-01,171.83,1,2024-01-01,4
CUST_006285,2024-05-01,346.88,2,2024-01-01,5
CUST_006285,2024-06-01,228.39,1,2024-01-01,6
CUST_006285,2024-07-01,164.95,1,2024-01-01,7
CUST_006285,2024-08-01,336.24,2,2024-01-01,8
CUST_006285,2024-09-01,210.21,1,2024-01-01,9
CUST_006285,2024-10-01,401.25,2,2024-01-01,10
CUST_006285,2024-11-01,222.94,1,2024-01-01,11
CUST_006285,2024-12-01,234.28,1,2024-01-01,12
CUST_006286,2024-09-01,748.94,4,2024-09-01,1
CUST_006286,2024-10-01,737.29,4,2024-09-01,2
CUST_006286,2024-11-01,1015.23,4,2024-09-01,3
CUST_006286,2024-12-01,705.19,3,2024-09-01,4
CUST_006287,2023-09-01,243.9,1,2023-09-01,1
CUST_006287,2023-10-01,177.54,1,2023-09-01,2
CUST_006287,2023-11-01,286.61,1,2023-09-01,3
CUST_006287,2023-12-01,670.31,2,2023-09-01,4
CUST_006287,2024-01-01,219.03,1,2023-09-01,5
CUST_006287,2024-02-01,305.64,1,2023-09-01,6
CUST_006288,2024-11-01,669.5799999999999,10,2024-11-01,1
CUST_006288,2024-12-01,826.92,10,2024-11-01,2
CUST_006289,2023-10-01,3662.74,1,2023-10-01,1
CUST_006289,2023-11-01,4393.93,1,2023-10-01,2
CUST_006289,2023-12-01,5396.54,1,2023-10-01,3
CUST_006289,2024-01-01,3761.22,1,2023-10-01,4
CUST_006289,2024-02-01,3261.0,1,2023-10-01,5
CUST_006289,2024-04-01,3735.17,1,2023-10-01,7
CUST_006289,2024-05-01,5671.67,1,2023-10-01,8
CUST_006289,2024-06-01,3905.55,1,2023-10-01,9
CUST_006289,2024-07-01,3823.36,1,2023-10-01,10
CUST_006289,2024-08-01,5306.07,1,2023-10-01,11
CUST_006289,2024-09-01,4218.68,1,2023-10-01,12
CUST_006289,2024-10-01,4673.51,1,2023-10-01,13
CUST_006289,2024-11-01,4923.78,1,2023-10-01,14
CUST_006290,2022-11-01,1022.57,1,2022-11-01,1
CUST_006290,2022-12-01,1095.5,1,2022-11-01,2
CUST_006290,2023-02-01,1247.72,1,2022-11-01,4
CUST_006290,2023-03-01,924.0,1,2022-11-01,5
CUST_006290,2023-05-01,1046.24,1,2022-11-01,7
CUST_006290,2023-06-01,1065.02,1,2022-11-01,8
CUST_006290,2023-08-01,1035.92,1,2022-11-01,10
CUST_006290,2023-10-01,1230.81,1,2022-11-01,12
CUST_006290,2023-11-01,1570.62,1,2022-11-01,13
CUST_006290,2023-12-01,1408.16,1,2022-11-01,14
CUST_006290,2024-02-01,1151.47,1,2022-11-01,16
CUST_006290,2024-04-01,1255.24,1,2022-11-01,18
CUST_006290,2024-05-01,1222.55,1,2022-11-01,19
CUST_006290,2024-06-01,1278.8,1,2022-11-01,20
CUST_006290,2024-09-01,1464.82,1,2022-11-01,23
CUST_006290,2024-11-01,1908.43,1,2022-11-01,25
CUST_006291,2023-08-01,321.56,1,2023-08-01,1
CUST_006291,2023-09-01,456.29,1,2023-08-01,2
CUST_006291,2023-10-01,397.9,1,2023-08-01,3
CUST_006291,2023-11-01,419.15,1,2023-08-01,4
CUST_006291,2023-12-01,441.94,1,2023-08-01,5
CUST_006291,2024-01-01,325.9,1,2023-08-01,6
CUST_006291,2024-02-01,391.42,1,2023-08-01,7
CUST_006291,2024-04-01,395.13,1,2023-08-01,9
CUST_006291,2024-05-01,400.27,1,2023-08-01,10
CUST_006291,2024-06-01,418.85,1,2023-08-01,11
CUST_006291,2024-07-01,505.36,1,2023-08-01,12
CUST_006291,2024-08-01,425.2,1,2023-08-01,13
CUST_006291,2024-09-01,447.2,1,2023-08-01,14
CUST_006291,2024-10-01,378.59,1,2023-08-01,15
CUST_006291,2024-12-01,554.93,1,2023-08-01,17
CUST_006292,2024-10-01,482.48,2,2024-10-01,1
CUST_006292,2024-11-01,2586.34,10,2024-10-01,2
CUST_006292,2024-12-01,2636.9700000000003,10,2024-10-01,3
CUST_006293,2023-06-01,1166.46,1,2023-06-01,1
CUST_006293,2023-07-01,1156.3,1,2023-06-01,2
CUST_006293,2023-08-01,2329.12,2,2023-06-01,3
CUST_006293,2023-09-01,1802.94,1,2023-06-01,4
CUST_006293,2023-10-01,1418.06,1,2023-06-01,5
CUST_006293,2023-11-01,1460.28,1,2023-06-01,6
CUST_006293,2023-12-01,1573.89,1,2023-06-01,7
CUST_006293,2024-01-01,1128.35,1,2023-06-01,8
CUST_006293,2024-02-01,1263.27,1,2023-06-01,9
CUST_006293,2024-03-01,1761.94,1,2023-06-01,10
CUST_006293,2024-04-01,1414.52,1,2023-06-01,11
CUST_006293,2024-05-01,1597.51,1,2023-06-01,12
CUST_006293,2024-06-01,1495.27,1,2023-06-01,13
CUST_006293,2024-07-01,1683.98,1,2023-06-01,14
CUST_006293,2024-08-01,1417.08,1,2023-06-01,15
CUST_006293,2024-09-01,1811.37,1,2023-06-01,16
CUST_006293,2024-10-01,1696.03,1,2023-06-01,17
CUST_006293,2024-12-01,1867.26,1,2023-06-01,19
CUST_006294,2024-09-01,348.34000000000003,4,2024-09-01,1
CUST_006294,2024-10-01,418.13,4,2024-09-01,2
CUST_006294,2024-11-01,463.09000000000003,4,2024-09-01,3
CUST_006294,2024-12-01,476.92,4,2024-09-01,4
CUST_006295,2024-09-01,1655.79,8,2024-09-01,1
CUST_006295,2024-10-01,2245.73,10,2024-09-01,2
CUST_006296,2023-07-01,64.76,1,2023-07-01,1
CUST_006296,2023-08-01,65.4,1,2023-07-01,2
CUST_006296,2023-09-01,99.1,1,2023-07-01,3
CUST_006296,2023-11-01,79.17,1,2023-07-01,5
CUST_006296,2023-12-01,86.47,1,2023-07-01,6
CUST_006296,2024-01-01,65.74,1,2023-07-01,7
CUST_006296,2024-02-01,67.64,1,2023-07-01,8
CUST_006296,2024-03-01,81.66,1,2023-07-01,9
CUST_006296,2024-06-01,99.35,1,2023-07-01,12
CUST_006296,2024-07-01,79.64,1,2023-07-01,13
CUST_006296,2024-09-01,52.11,1,2023-07-01,15
CUST_006296,2024-10-01,94.83,1,2023-07-01,16
CUST_006296,2024-11-01,122.28,1,2023-07-01,17
CUST_006297,2022-08-01,32.69,1,2022-08-01,1
CUST_006297,2022-10-01,39.45,1,2022-08-01,3
CUST_006297,2022-12-01,45.13,1,2022-08-01,5
CUST_006297,2023-03-01,50.44,1,2022-08-01,8
CUST_006297,2023-05-01,43.11,1,2022-08-01,10
CUST_006297,2023-07-01,54.61,1,2022-08-01,12
CUST_006297,2023-11-01,54.33,1,2022-08-01,16
CUST_006297,2024-02-01,45.25,1,2022-08-01,19
CUST_006297,2024-04-01,47.9,1,2022-08-01,21
CUST_006297,2024-06-01,53.23,1,2022-08-01,23
CUST_006297,2024-08-01,50.27,1,2022-08-01,25
CUST_006297,2024-10-01,62.66,1,2022-08-01,27
CUST_006298,2024-05-01,216.83,1,2024-05-01,1
CUST_006298,2024-06-01,447.86,2,2024-05-01,2
CUST_006298,2024-07-01,439.92999999999995,2,2024-05-01,3
CUST_006298,2024-08-01,641.47,3,2024-05-01,4
CUST_006298,2024-09-01,236.32,1,2024-05-01,5
CUST_006298,2024-10-01,512.11,2,2024-05-01,6
CUST_006298,2024-11-01,386.62,1,2024-05-01,7
CUST_006298,2024-12-01,665.42,2,2024-05-01,8
CUST_006299,2023-05-01,2397.78,1,2023-05-01,1
CUST_006299,2023-06-01,2323.88,1,2023-05-01,2
CUST_006299,2023-07-01,2443.34,1,2023-05-01,3
CUST_006299,2023-08-01,2517.85,1,2023-05-01,4
CUST_006299,2023-09-01,2523.97,1,2023-05-01,5
CUST_006299,2023-10-01,2730.16,1,2023-05-01,6
CUST_006299,2023-11-01,3728.03,1,2023-05-01,7
CUST_006299,2023-12-01,2707.78,1,2023-05-01,8
CUST_006299,2024-02-01,3233.25,1,2023-05-01,10
CUST_006299,2024-03-01,5203.969999999999,2,2023-05-01,11
CUST_006299,2024-04-01,2789.32,1,2023-05-01,12
CUST_006299,2024-05-01,3987.92,1,2023-05-01,13
CUST_006299,2024-06-01,3002.61,1,2023-05-01,14
CUST_006299,2024-07-01,2565.79,1,2023-05-01,15
CUST_006299,2024-08-01,3056.34,1,2023-05-01,16
CUST_006299,2024-09-01,3194.3,1,2023-05-01,17
CUST_006299,2024-10-01,5008.59,1,2023-05-01,18
CUST_006299,2024-11-01,3728.01,1,2023-05-01,19
CUST_006300,2024-07-01,2056.92,3,2024-07-01,1
CUST_006300,2024-08-01,2222.02,3,2024-07-01,2
CUST_006300,2024-09-01,1510.05,2,2024-07-01,3
CUST_006300,2024-10-01,2676.15,3,2024-07-01,4
CUST_006300,2024-11-01,1700.56,2,2024-07-01,5
CUST_006300,2024-12-01,1919.75,2,2024-07-01,6
CUST_006301,2023-10-01,4422.68,1,2023-10-01,1
CUST_006301,2023-11-01,6096.02,1,2023-10-01,2
CUST_006301,2023-12-01,5273.41,1,2023-10-01,3
CUST_006301,2024-01-01,3652.23,1,2023-10-01,4
CUST_006301,2024-03-01,4518.52,1,2023-10-01,6
CUST_006301,2024-04-01,4645.05,1,2023-10-01,7
CUST_006301,2024-06-01,5032.98,1,2023-10-01,9
CUST_006301,2024-07-01,4795.6,1,2023-10-01,10
CUST_006301,2024-10-01,5515.0,1,2023-10-01,13
CUST_006301,2024-11-01,6053.56,1,2023-10-01,14
CUST_006302,2023-11-01,55.56,1,2023-11-01,1
CUST_006302,2023-12-01,60.74,1,2023-11-01,2
CUST_006302,2024-02-01,47.35,1,2023-11-01,4
CUST_006302,2024-03-01,49.79,1,2023-11-01,5
CUST_006302,2024-05-01,55.7,1,2023-11-01,7
CUST_006302,2024-06-01,54.32,1,2023-11-01,8
CUST_006302,2024-08-01,70.64,1,2023-11-01,10
CUST_006302,2024-09-01,76.62,1,2023-11-01,11
CUST_006302,2024-11-01,68.66,1,2023-11-01,13
CUST_006303,2024-06-01,36.44,1,2024-06-01,1
CUST_006303,2024-07-01,157.23,4,2024-06-01,2
CUST_006303,2024-08-01,155.96,4,2024-06-01,3
CUST_006303,2024-09-01,122.39,3,2024-06-01,4
CUST_006304,2023-08-01,146.39,1,2023-08-01,1
CUST_006304,2023-09-01,161.65,1,2023-08-01,2
CUST_006304,2023-10-01,177.24,1,2023-08-01,3
CUST_006304,2023-11-01,189.73,1,2023-08-01,4
CUST_006304,2023-12-01,236.36,1,2023-08-01,5
CUST_006304,2024-01-01,147.98,1,2023-08-01,6
CUST_006304,2024-02-01,159.13,1,2023-08-01,7
CUST_006304,2024-03-01,481.85,2,2023-08-01,8
CUST_006304,2024-04-01,174.74,1,2023-08-01,9
CUST_006304,2024-05-01,183.96,1,2023-08-01,10
CUST_006304,2024-06-01,394.82,2,2023-08-01,11
CUST_006304,2024-07-01,275.76,1,2023-08-01,12
CUST_006304,2024-08-01,233.35,1,2023-08-01,13
CUST_006305,2023-10-01,151.53,1,2023-10-01,1
CUST_006305,2023-11-01,91.78,1,2023-10-01,2
CUST_006305,2023-12-01,238.72,1,2023-10-01,3
CUST_006305,2024-01-01,78.84,1,2023-10-01,4
CUST_006305,2024-02-01,134.83,1,2023-10-01,5
CUST_006305,2024-04-01,94.81,1,2023-10-01,7
CUST_006305,2024-05-01,182.95,1,2023-10-01,8
CUST_006305,2024-06-01,163.99,1,2023-10-01,9
CUST_006305,2024-08-01,190.31,1,2023-10-01,11
CUST_006305,2024-09-01,172.7,1,2023-10-01,12
CUST_006305,2024-10-01,249.81,1,2023-10-01,13
CUST_006305,2024-11-01,245.04,1,2023-10-01,14
CUST_006306,2023-08-01,122.53,1,2023-08-01,1
CUST_006306,2023-09-01,136.37,1,2023-08-01,2
CUST_006306,2023-10-01,176.9,1,2023-08-01,3
CUST_006306,2023-11-01,220.0,1,2023-08-01,4
CUST_006306,2023-12-01,233.52,1,2023-08-01,5
CUST_006306,2024-01-01,117.92,1,2023-08-01,6
CUST_006306,2024-03-01,160.33,1,2023-08-01,8
CUST_006306,2024-04-01,142.37,1,2023-08-01,9
CUST_006306,2024-05-01,187.29,1,2023-08-01,10
CUST_006306,2024-06-01,145.73,1,2023-08-01,11
CUST_006306,2024-08-01,161.18,1,2023-08-01,13
CUST_006306,2024-09-01,166.42,1,2023-08-01,14
CUST_006306,2024-10-01,175.26,1,2023-08-01,15
CUST_006306,2024-11-01,267.61,1,2023-08-01,16
CUST_006307,2023-07-01,853.51,1,2023-07-01,1
CUST_006307,2023-08-01,852.67,1,2023-07-01,2
CUST_006307,2023-10-01,954.69,1,2023-07-01,4
CUST_006307,2023-11-01,1075.48,1,2023-07-01,5
CUST_006307,2023-12-01,1105.44,1,2023-07-01,6
CUST_006307,2024-01-01,827.21,1,2023-07-01,7
CUST_006307,2024-02-01,2151.24,2,2023-07-01,8
CUST_006307,2024-03-01,952.35,1,2023-07-01,9
CUST_006307,2024-04-01,1174.1,1,2023-07-01,10
CUST_006307,2024-05-01,1232.29,1,2023-07-01,11
CUST_006307,2024-06-01,1036.68,1,2023-07-01,12
CUST_006307,2024-07-01,1452.41,1,2023-07-01,13
CUST_006307,2024-08-01,1053.92,1,2023-07-01,14
CUST_006307,2024-09-01,1125.15,1,2023-07-01,15
CUST_006307,2024-10-01,1739.61,1,2023-07-01,16
CUST_006307,2024-11-01,810.45,1,2023-07-01,17
CUST_006307,2024-12-01,1368.74,1,2023-07-01,18
CUST_006308,2023-12-01,118.74,1,2023-12-01,1
CUST_006308,2024-01-01,218.67,2,2023-12-01,2
CUST_006308,2024-02-01,114.71,1,2023-12-01,3
CUST_006308,2024-03-01,58.0,1,2023-12-01,4
CUST_006308,2024-04-01,111.05,1,2023-12-01,5
CUST_006308,2024-05-01,229.26999999999998,2,2023-12-01,6
CUST_006308,2024-06-01,166.94,1,2023-12-01,7
CUST_006308,2024-07-01,113.86,1,2023-12-01,8
CUST_006308,2024-08-01,226.1,2,2023-12-01,9
CUST_006309,2024-07-01,296.63,1,2024-07-01,1
CUST_006309,2024-08-01,1228.44,4,2024-07-01,2
CUST_006309,2024-09-01,916.03,3,2024-07-01,3
CUST_006309,2024-10-01,1176.55,3,2024-07-01,4
CUST_006309,2024-11-01,1085.43,3,2024-07-01,5
CUST_006309,2024-12-01,1306.22,3,2024-07-01,6
CUST_006310,2023-07-01,370.34,1,2023-07-01,1
CUST_006310,2023-08-01,351.27,1,2023-07-01,2
CUST_006310,2023-09-01,384.49,1,2023-07-01,3
CUST_006310,2023-10-01,920.87,2,2023-07-01,4
CUST_006310,2023-11-01,543.1,1,2023-07-01,5
CUST_006310,2024-01-01,737.4300000000001,2,2023-07-01,7
CUST_006310,2024-02-01,521.9,1,2023-07-01,8
CUST_006310,2024-03-01,454.1,1,2023-07-01,9
CUST_006310,2024-04-01,434.21,1,2023-07-01,10
CUST_006310,2024-05-01,961.5899999999999,2,2023-07-01,11
CUST_006310,2024-07-01,469.79,1,2023-07-01,13
CUST_006310,2024-08-01,437.88,1,2023-07-01,14
CUST_006310,2024-09-01,527.02,1,2023-07-01,15
CUST_006310,2024-10-01,680.87,1,2023-07-01,16
CUST_006310,2024-11-01,557.15,1,2023-07-01,17
CUST_006310,2024-12-01,615.06,1,2023-07-01,18
CUST_006311,2023-12-01,581.45,2,2023-12-01,1
CUST_006311,2024-01-01,761.75,4,2023-12-01,2
CUST_006311,2024-02-01,1052.34,4,2023-12-01,3
CUST_006311,2024-03-01,965.35,4,2023-12-01,4
CUST_006311,2024-04-01,543.88,2,2023-12-01,5
CUST_006312,2024-04-01,30873.67,2,2024-04-01,1
CUST_006312,2024-05-01,14872.55,1,2024-04-01,2
CUST_006312,2024-06-01,30845.46,2,2024-04-01,3
CUST_006312,2024-07-01,17427.33,1,2024-04-01,4
CUST_006312,2024-08-01,30123.61,2,2024-04-01,5
CUST_006312,2024-09-01,37640.759999999995,2,2024-04-01,6
CUST_006312,2024-10-01,17040.93,1,2024-04-01,7
CUST_006312,2024-11-01,31407.809999999998,2,2024-04-01,8
CUST_006312,2024-12-01,19559.71,1,2024-04-01,9
CUST_006313,2023-04-01,92.19,1,2023-04-01,1
CUST_006313,2023-06-01,115.13,1,2023-04-01,3
CUST_006313,2023-07-01,97.01,1,2023-04-01,4
CUST_006313,2023-08-01,95.37,1,2023-04-01,5
CUST_006313,2023-09-01,108.21,1,2023-04-01,6
CUST_006313,2023-10-01,112.87,1,2023-04-01,7
CUST_006313,2023-11-01,122.75,1,2023-04-01,8
CUST_006313,2023-12-01,129.02,1,2023-04-01,9
CUST_006313,2024-01-01,97.36,1,2023-04-01,10
CUST_006313,2024-02-01,103.04,1,2023-04-01,11
CUST_006313,2024-03-01,112.0,1,2023-04-01,12
CUST_006313,2024-04-01,163.57,1,2023-04-01,13
CUST_006313,2024-05-01,155.78,1,2023-04-01,14
CUST_006313,2024-07-01,115.74,1,2023-04-01,16
CUST_006313,2024-08-01,120.6,1,2023-04-01,17
CUST_006314,2023-04-01,1094.03,1,2023-04-01,1
CUST_006314,2023-05-01,1160.55,1,2023-04-01,2
CUST_006314,2023-06-01,1134.75,1,2023-04-01,3
CUST_006314,2023-07-01,1181.56,1,2023-04-01,4
CUST_006314,2023-08-01,1191.49,1,2023-04-01,5
CUST_006314,2023-09-01,1273.25,1,2023-04-01,6
CUST_006314,2023-11-01,1850.03,1,2023-04-01,8
CUST_006314,2023-12-01,2023.97,1,2023-04-01,9
CUST_006314,2024-01-01,2183.2200000000003,2,2023-04-01,10
CUST_006314,2024-02-01,1803.53,1,2023-04-01,11
CUST_006314,2024-03-01,1349.83,1,2023-04-01,12
CUST_006314,2024-05-01,1395.91,1,2023-04-01,14
CUST_006314,2024-06-01,1410.11,1,2023-04-01,15
CUST_006314,2024-07-01,1354.86,1,2023-04-01,16
CUST_006314,2024-08-01,1437.62,1,2023-04-01,17
CUST_006314,2024-09-01,1539.21,1,2023-04-01,18
CUST_006314,2024-10-01,1671.32,1,2023-04-01,19
CUST_006314,2024-11-01,4086.0299999999997,2,2023-04-01,20
CUST_006315,2024-10-01,12600.31,3,2024-10-01,1
CUST_006315,2024-11-01,21284.53,5,2024-10-01,2
CUST_006315,2024-12-01,35411.87,7,2024-10-01,3
CUST_006316,2024-05-01,209.59,1,2024-05-01,1
CUST_006316,2024-06-01,564.53,2,2024-05-01,2
CUST_006316,2024-07-01,637.23,3,2024-05-01,3
CUST_006316,2024-08-01,420.38,2,2024-05-01,4
CUST_006316,2024-09-01,673.71,3,2024-05-01,5
CUST_006316,2024-10-01,479.55,2,2024-05-01,6
CUST_006316,2024-11-01,527.96,2,2024-05-01,7
CUST_006317,2024-02-01,172.52,1,2024-01-01,2
CUST_006317,2024-03-01,301.9,2,2024-01-01,3
CUST_006317,2024-04-01,1066.69,2,2024-01-01,4
CUST_006317,2024-05-01,159.45,1,2024-01-01,5
CUST_006317,2024-06-01,362.33000000000004,2,2024-01-01,6
CUST_006317,2024-07-01,192.79,1,2024-01-01,7
CUST_006317,2024-08-01,393.7,2,2024-01-01,8
CUST_006317,2024-09-01,292.94,2,2024-01-01,9
CUST_006317,2024-10-01,193.14,1,2024-01-01,10
CUST_006317,2024-11-01,544.7,2,2024-01-01,11
CUST_006317,2024-12-01,314.25,1,2024-01-01,12
CUST_006318,2024-03-01,213.0,1,2024-03-01,1
CUST_006318,2024-04-01,453.95,2,2024-03-01,2
CUST_006318,2024-05-01,234.49,1,2024-03-01,3
CUST_006318,2024-06-01,562.06,2,2024-03-01,4
CUST_006318,2024-07-01,271.51,1,2024-03-01,5
CUST_006318,2024-08-01,472.28999999999996,2,2024-03-01,6
CUST_006318,2024-09-01,254.07,1,2024-03-01,7
CUST_006318,2024-10-01,613.3599999999999,2,2024-03-01,8
CUST_006318,2024-11-01,611.71,2,2024-03-01,9
CUST_006318,2024-12-01,317.59,1,2024-03-01,10
CUST_006319,2022-04-01,311.08,1,2022-04-01,1
CUST_006319,2022-07-01,322.02,1,2022-04-01,4
CUST_006319,2022-10-01,403.76,1,2022-04-01,7
CUST_006319,2022-12-01,447.18,1,2022-04-01,9
CUST_006319,2023-03-01,361.84,1,2022-04-01,12
CUST_006319,2023-06-01,461.9,1,2022-04-01,15
CUST_006319,2023-09-01,552.88,1,2022-04-01,18
CUST_006319,2023-11-01,536.98,1,2022-04-01,20
CUST_006319,2024-02-01,409.87,1,2022-04-01,23
CUST_006319,2024-05-01,511.14,1,2022-04-01,26
CUST_006319,2024-07-01,612.06,1,2022-04-01,28
CUST_006320,2024-02-01,39.83,1,2024-02-01,1
CUST_006320,2024-03-01,52.66,1,2024-02-01,2
CUST_006320,2024-04-01,544.02,2,2024-02-01,3
CUST_006320,2024-05-01,113.03,2,2024-02-01,4
CUST_006320,2024-06-01,589.37,2,2024-02-01,5
CUST_006320,2024-07-01,113.89,2,2024-02-01,6
CUST_006320,2024-08-01,46.67,1,2024-02-01,7
CUST_006320,2024-09-01,50.68,1,2024-02-01,8
CUST_006320,2024-10-01,53.08,1,2024-02-01,9
CUST_006321,2023-11-01,614.3,1,2023-11-01,1
CUST_006321,2023-12-01,685.47,1,2023-11-01,2
CUST_006321,2024-01-01,490.94,1,2023-11-01,3
CUST_006321,2024-02-01,1120.56,2,2023-11-01,4
CUST_006321,2024-03-01,641.53,1,2023-11-01,5
CUST_006321,2024-04-01,570.02,1,2023-11-01,6
CUST_006321,2024-05-01,593.95,1,2023-11-01,7
CUST_006321,2024-06-01,1269.62,2,2023-11-01,8
CUST_006321,2024-07-01,645.97,1,2023-11-01,9
CUST_006321,2024-08-01,851.45,1,2023-11-01,10
CUST_006321,2024-09-01,648.45,1,2023-11-01,11
CUST_006321,2024-10-01,1662.0700000000002,2,2023-11-01,12
CUST_006321,2024-12-01,502.67,1,2023-11-01,14
CUST_006322,2023-12-01,53.87,1,2023-12-01,1
CUST_006322,2024-01-01,737.02,18,2023-12-01,2
CUST_006322,2024-02-01,155.04,4,2023-12-01,3
CUST_006323,2023-07-01,28.09,1,2023-07-01,1
CUST_006323,2023-08-01,33.05,1,2023-07-01,2
CUST_006323,2023-09-01,29.65,1,2023-07-01,3
CUST_006323,2023-12-01,36.53,1,2023-07-01,6
CUST_006323,2024-01-01,33.81,1,2023-07-01,7
CUST_006323,2024-03-01,35.49,1,2023-07-01,9
CUST_006323,2024-04-01,32.63,1,2023-07-01,10
CUST_006323,2024-05-01,44.21,1,2023-07-01,11
CUST_006323,2024-06-01,33.83,1,2023-07-01,12
CUST_006323,2024-07-01,34.53,1,2023-07-01,13
CUST_006323,2024-08-01,44.46,1,2023-07-01,14
CUST_006323,2024-09-01,36.58,1,2023-07-01,15
CUST_006323,2024-10-01,54.04,1,2023-07-01,16
CUST_006323,2024-11-01,42.54,1,2023-07-01,17
CUST_006324,2022-08-01,358.92,1,2022-08-01,1
CUST_006324,2022-10-01,424.07,1,2022-08-01,3
CUST_006324,2022-11-01,410.14,1,2022-08-01,4
CUST_006324,2023-01-01,208.99,1,2022-08-01,6
CUST_006324,2023-03-01,494.74,1,2022-08-01,8
CUST_006324,2023-04-01,408.06,1,2022-08-01,9
CUST_006324,2023-06-01,423.64,1,2022-08-01,11
CUST_006324,2023-08-01,442.55,1,2022-08-01,13
CUST_006324,2023-09-01,462.42,1,2022-08-01,14
CUST_006324,2023-11-01,506.23,1,2022-08-01,16
CUST_006324,2024-01-01,396.28,1,2022-08-01,18
CUST_006324,2024-04-01,502.27,1,2022-08-01,21
CUST_006324,2024-06-01,370.96,1,2022-08-01,23
CUST_006324,2024-07-01,540.24,1,2022-08-01,24
CUST_006324,2024-11-01,681.34,1,2022-08-01,28
CUST_006325,2023-01-01,136.7,1,2023-01-01,1
CUST_006325,2023-03-01,235.3,1,2023-01-01,3
CUST_006325,2023-04-01,181.23,1,2023-01-01,4
CUST_006325,2023-05-01,184.83,1,2023-01-01,5
CUST_006325,2023-07-01,236.94,1,2023-01-01,7
CUST_006325,2023-10-01,221.37,1,2023-01-01,10
CUST_006325,2023-11-01,246.41,1,2023-01-01,11
CUST_006325,2024-01-01,177.98,1,2023-01-01,13
CUST_006325,2024-02-01,205.3,1,2023-01-01,14
CUST_006325,2024-04-01,217.53,1,2023-01-01,16
CUST_006325,2024-05-01,235.59,1,2023-01-01,17
CUST_006325,2024-07-01,282.52,1,2023-01-01,19
CUST_006325,2024-10-01,276.88,1,2023-01-01,22
CUST_006325,2024-11-01,370.43,1,2023-01-01,23
CUST_006326,2024-10-01,154.63,1,2024-10-01,1
CUST_006326,2024-11-01,1861.08,12,2024-10-01,2
CUST_006326,2024-12-01,636.19,4,2024-10-01,3
CUST_006327,2023-09-01,177.14,1,2023-09-01,1
CUST_006327,2023-10-01,448.97,2,2023-09-01,2
CUST_006327,2023-12-01,225.93,1,2023-09-01,4
